,probe_id
161283,cg17067638
161284,cg16756508
161285,cg20163667
161286,cg11866257
161287,cg12647932
161288,cg06110728
161289,cg03421300
161290,cg21820890
161291,cg19600023
161292,cg11408019
161293,cg22843446
161294,cg11823603
161295,cg17740645
161296,cg24492058
161297,cg26165815
161298,cg19563513
161299,cg05736642
161300,cg15232385
161301,cg00622166
161302,cg12032191
161303,cg13446772
161304,cg25108567
161305,cg00309965
161306,cg15518883
161307,cg10765655
161308,cg03675082
161309,cg22026255
161310,cg21191461
161311,cg12181372
161312,cg04872051
161313,cg22593342
161314,cg19919217
161315,cg25363808
161316,cg08151983
161317,cg25486399
161318,cg07421075
161319,cg19112895
161320,cg10501128
161321,cg05471258
161322,cg10542362
161323,cg07682083
161324,cg01220655
161325,cg11038280
161326,cg04123578
161327,cg07868885
161328,cg14338590
161329,cg00376464
161330,cg27475522
161331,cg25747783
161332,cg00599564
161333,cg26500302
161334,cg13490227
161335,cg14137649
161336,cg10725912
161337,cg01509853
161338,cg24633390
161339,cg03148427
161340,cg01160557
161341,cg19476622
161342,cg07007530
161343,cg03162314
161344,cg20561589
161345,cg19289072
161346,cg23155118
161347,cg17892401
161348,cg14099514
161349,cg24868134
161350,cg04817148
161351,cg04791477
161352,cg27308245
161353,cg16376373
161354,cg04774096
161355,cg02652018
161356,cg11608582
161357,cg06879302
161358,cg15481493
161359,cg27063932
161360,cg17867420
161361,cg04223863
161362,cg02505015
161363,cg01620701
161364,cg08877463
161365,cg25420839
161366,cg11715789
161367,cg07823496
161368,cg00702417
161369,cg26764318
161370,cg10944357
161371,cg27597872
161372,cg01052070
161373,cg09002455
161374,cg06308344
161375,cg08437578
161376,cg25583580
161377,cg26013143
161378,cg04239548
161379,cg27158341
161380,cg17889618
161381,cg00419757
161382,cg22155281
161383,cg24652956
161384,cg15818577
161385,cg03630800
161386,cg08697689
161387,cg22689630
161388,cg17450853
161389,cg08617528
161390,cg03731898
161391,cg17457912
161392,cg23283495
161393,cg14903245
161394,cg10665263
161395,cg17959580
161396,cg22806002
161397,cg17516271
161398,cg15806158
161399,cg19901940
161400,cg09539543
161401,cg25376310
161402,cg20143492
161403,cg26749414
161404,cg13383926
161405,cg00142036
161406,cg02384911
161407,cg03923813
161408,cg09052983
161409,cg16328381
161410,cg02429905
161411,cg03319489
161412,cg04745491
161413,cg05354171
161414,cg14542367
161415,cg11873161
161416,cg07098151
161417,cg05165044
161418,cg05774141
161419,cg07813275
161420,cg25472804
161421,cg13823327
161422,cg08441839
161423,cg09291817
161424,cg10684297
161425,cg25547520
161426,cg11935523
161427,cg20442536
161428,cg06575692
161429,cg08776109
161430,cg18722615
161431,cg19243717
161432,cg01534391
161433,cg22900476
161434,cg02046668
161435,cg06389703
161436,cg26358634
161437,cg01660630
161438,cg26786974
161439,cg03855592
161440,cg17959448
161441,cg16826504
161442,cg26525629
161443,cg24902435
161444,cg27591554
161445,cg07828606
161446,cg20467114
161447,cg00472281
161448,cg03734229
161449,cg07980716
161450,cg09172659
161451,cg07963741
161452,cg14726139
161453,cg08834902
161454,cg15715337
161455,cg02458929
161456,cg25475171
161457,cg26690474
161458,cg15010050
161459,cg13449377
161460,cg13643452
161461,cg13197705
161462,cg09594210
161463,cg06294766
161464,cg14349144
161465,cg13255096
161466,cg23741006
161467,cg17256073
161468,cg01373896
161469,cg22512779
161470,cg21296138
161471,cg19004019
161472,cg15896117
161473,cg05347215
161474,cg05115424
161475,cg06534752
161476,cg02981620
161477,cg25652454
161478,cg07437546
161479,cg04507775
161480,cg19702347
161481,cg00307214
161482,cg01248421
161483,cg17276863
161484,cg08337773
161485,cg02453698
161486,cg12563269
161487,cg22892276
161488,cg06702600
161489,cg06671623
161490,cg04724387
161491,cg22636108
161492,cg21584883
161493,cg15912427
161494,cg22156852
161495,cg23678594
161496,cg21336116
161497,cg03761952
161498,cg00830420
161499,cg15458338
161500,cg02293766
161501,cg15900980
161502,cg08023852
161503,cg01280180
161504,cg26675329
161505,cg15717165
161506,cg18579809
161507,cg08059755
161508,cg17821079
161509,cg08892068
161510,cg02560408
161511,cg02470625
161512,cg19925755
161513,cg23045243
161514,cg12570032
161515,cg17190608
161516,cg23081026
161517,cg04112211
161518,cg19535096
161519,cg22682154
161520,cg08882341
161521,cg25205699
161522,cg08713858
161523,cg07165167
161524,cg04555779
161525,cg21525413
161526,cg26159052
161527,cg04096435
161528,cg14702132
161529,cg19007988
161530,cg22865050
161531,cg08680083
161532,cg04019843
161533,cg13518195
161534,cg22876086
161535,cg05591270
161536,cg07037223
161537,cg01014224
161538,cg24110404
161539,cg15837382
161540,cg14807446
161541,cg02057912
161542,cg05714579
161543,cg08475898
161544,cg22760086
161545,cg26895571
161546,cg00395632
161547,cg13030332
161548,cg26344818
161549,cg25842285
161550,cg11730719
161551,cg11852404
161552,cg12833861
161553,cg14018079
161554,cg14001035
161555,cg24464298
161556,cg10195567
161557,cg13741249
161558,cg13267140
161559,cg00360840
161560,cg09374293
161561,cg20841748
161562,cg02121892
161563,cg20569772
161564,cg17736821
161565,ch.14.1823318F
161566,cg14712657
161567,cg16269532
161568,cg08979041
161569,cg03664994
161570,cg03265991
161571,cg05523085
161572,cg04171065
161573,cg01969916
161574,cg26294995
161575,cg09665325
161576,cg04313978
161577,cg20842396
161578,cg01976960
161579,cg19828869
161580,cg14185727
161581,cg15302032
161582,cg08172221
161583,cg01257194
161584,cg26741530
161585,cg22800711
161586,cg23210881
161587,cg20995188
161588,cg06286308
161589,cg19784221
161590,cg01055594
161591,cg05596650
161592,cg24382918
161593,cg08825390
161594,cg20567047
161595,cg04622200
161596,cg06828726
161597,cg20447654
161598,cg14026109
161599,cg06758781
161600,cg19888344
161601,cg20604336
161602,cg02105042
161603,cg08180459
161604,cg27387239
161605,cg01645113
161606,cg06890291
161607,cg04584700
161608,cg26979595
161609,cg06126829
161610,cg07498421
161611,cg21261477
161612,cg24278036
161613,cg25239156
161614,cg09770154
161615,cg02889156
161616,cg08981582
161617,cg11369736
161618,cg08972081
161619,cg27605208
161620,cg20320656
161621,cg13189759
161622,cg14966613
161623,cg10824972
161624,cg02734904
161625,cg06708731
161626,cg18346398
161627,cg00229868
161628,cg16404250
161629,cg11075316
161630,cg25613368
161631,cg06855334
161632,cg08944236
161633,cg05973317
161634,cg03548285
161635,cg14242556
161636,cg14532894
161637,cg21123573
161638,cg24977321
161639,cg05485769
161640,cg24817528
161641,cg19243780
161642,cg18624866
161643,cg19946631
161644,cg12186939
161645,cg06337239
161646,cg08064672
161647,cg04593445
161648,cg15065123
161649,cg03780073
161650,cg24030086
161651,cg19163367
161652,cg15250507
161653,cg19744723
161654,cg06135008
161655,cg19681897
161656,cg12055680
161657,cg18296227
161658,cg20847110
161659,cg16581800
161660,cg23110353
161661,cg22150335
161662,cg15055577
161663,cg15111495
161664,cg19014664
161665,cg18370102
161666,cg09739165
161667,cg00889227
161668,cg05065602
161669,cg07791160
161670,cg11592640
161671,cg25034991
161672,cg04658856
161673,cg03403991
161674,cg16526755
161675,cg06803573
161676,cg00698646
161677,cg15047833
161678,cg25843115
161679,cg25372135
161680,cg26974441
161681,cg21321372
161682,cg01210113
161683,cg16878027
161684,cg10999598
161685,cg26632897
161686,cg09071459
161687,ch.X.1023208F
161688,cg05236965
161689,cg07597892
161690,cg12867312
161691,cg14211930
161692,cg01458484
161693,cg07089942
161694,cg03346875
161695,cg01679081
161696,cg00227222
161697,cg04271131
161698,cg06570967
161699,cg01188146
161700,cg04800715
161701,cg20450337
161702,cg24599329
161703,cg21732245
161704,cg05166976
161705,cg14920911
161706,cg18155632
161707,cg11342645
161708,cg11335969
161709,cg24794531
161710,cg25718451
161711,cg25983575
161712,cg04125208
161713,cg12622039
161714,cg11157816
161715,cg06808585
161716,cg07747559
161717,cg01689354
161718,cg11668399
161719,cg00996758
161720,cg00360256
161721,cg27415969
161722,cg26590623
161723,cg19616654
161724,cg21962450
161725,cg10369242
161726,cg17610933
161727,cg16579908
161728,cg03072035
161729,cg19587838
161730,cg17449235
161731,cg13534954
161732,cg23138261
161733,cg19628329
161734,cg18455360
161735,cg16652259
161736,cg24093715
161737,cg12542670
161738,cg24901637
161739,cg04429703
161740,cg07536018
161741,cg15085879
161742,cg15637527
161743,cg20992319
161744,cg16857134
161745,cg15103584
161746,cg07525221
161747,cg07306676
161748,cg22709082
161749,cg23719157
161750,cg19090861
161751,cg16974257
161752,cg21504757
161753,cg15879533
161754,cg03205764
161755,ch.4.109582151R
161756,cg13382132
161757,cg24740587
161758,cg21138542
161759,cg10610648
161760,cg03504245
161761,cg09314155
161762,cg01057527
161763,cg00837308
161764,cg10129665
161765,cg01964262
161766,cg16119772
161767,cg02925799
161768,ch.7.109930408F
161769,cg15118279
161770,cg15076023
161771,cg09893576
161772,cg04612959
161773,cg03661054
161774,cg07018613
161775,cg11809094
161776,cg13636404
161777,cg03288217
161778,cg11174998
161779,cg14721981
161780,cg27099262
161781,cg25145039
161782,cg01062942
161783,cg19474546
161784,cg27610671
161785,cg27353919
161786,cg26658272
161787,cg00275741
161788,cg05318361
161789,cg11723713
161790,cg23982436
161791,cg06752040
161792,cg12587087
161793,cg10113221
161794,cg09297636
161795,cg25423888
161796,cg17046247
161797,cg02418294
161798,cg08774694
161799,cg22518208
161800,cg15164708
161801,cg07462677
161802,cg10429508
161803,cg02857325
161804,cg12495731
161805,cg07302934
161806,cg04688917
161807,cg21941030
161808,cg12057615
161809,ch.2.1903814R
161810,cg18206768
161811,cg20223950
161812,cg08338359
161813,cg15573687
161814,cg15512832
161815,cg00597687
161816,cg00935653
161817,cg08149333
161818,cg00962793
161819,cg14082645
161820,cg14635955
161821,cg18127887
161822,cg18817970
161823,cg17100200
161824,cg24459023
161825,cg06225999
161826,cg12051364
161827,cg01115569
161828,cg14305889
161829,cg01448947
161830,cg00596833
161831,cg13612295
161832,cg15540749
161833,cg09862721
161834,cg11811869
161835,cg07702240
161836,cg01709871
161837,cg27317362
161838,cg03352830
161839,cg17619405
161840,cg20322193
161841,cg00898683
161842,cg15273468
161843,cg08445687
161844,cg04194821
161845,cg21860045
161846,cg06270074
161847,cg07635249
161848,cg21095280
161849,cg13060704
161850,cg12033297
161851,cg24971227
161852,cg08029231
161853,cg16528084
161854,cg11519260
161855,cg23271318
161856,cg21069005
161857,cg16460356
161858,cg08100475
161859,cg20979602
161860,cg00820056
161861,cg16177701
161862,cg21467206
161863,cg25832180
161864,cg12728820
161865,cg15576918
161866,cg23530981
161867,cg00143376
161868,cg18921030
161869,cg02327465
161870,cg17316096
161871,cg17311726
161872,cg14192037
161873,cg25465322
161874,cg21781308
161875,cg23035241
161876,cg04926904
161877,cg18575244
161878,cg26805405
161879,cg19495079
161880,cg02852959
161881,cg26104072
161882,cg06569421
161883,cg00658743
161884,cg07949083
161885,cg18119299
161886,cg02032070
161887,cg07793033
161888,cg03301240
161889,cg00881378
161890,cg11351927
161891,cg10860521
161892,cg23259681
161893,cg10779126
161894,cg22380508
161895,cg19510604
161896,cg26181818
161897,cg02730678
161898,cg10203207
161899,cg25037384
161900,cg12439388
161901,cg04425788
161902,cg09793776
161903,ch.7.1578169F
161904,cg05671018
161905,cg13172637
161906,cg08137040
161907,cg14948108
161908,cg08055490
161909,cg06095802
161910,cg13793048
161911,cg27532955
161912,cg12629244
161913,cg14703454
161914,cg07790733
161915,cg22027500
161916,cg27100123
161917,cg25787940
161918,cg11660725
161919,cg18301583
161920,cg24555591
161921,cg26793846
161922,cg27144766
161923,cg04258272
161924,cg21556191
161925,cg08191993
161926,cg02124514
161927,cg07002061
161928,cg25102375
161929,cg02501186
161930,cg08217234
161931,cg08056211
161932,cg07155223
161933,cg15851799
161934,cg26071755
161935,cg00035623
161936,cg18030949
161937,cg12868544
161938,cg06748522
161939,cg19988558
161940,cg18256985
161941,cg16154416
161942,cg18844480
161943,cg04750421
161944,ch.1.543953R
161945,cg03545246
161946,cg04574194
161947,cg21491028
161948,cg04853251
161949,cg09333077
161950,cg16866892
161951,cg17458755
161952,cg16037142
161953,cg25053301
161954,cg02383173
161955,cg10238725
161956,cg13237657
161957,cg18568061
161958,cg16735509
161959,cg10729412
161960,ch.8.91747740F
161961,cg03322338
161962,cg13483248
161963,cg10505740
161964,cg10721030
161965,cg27095035
161966,cg19158124
161967,cg26456404
161968,cg02197392
161969,cg12983089
161970,cg16035531
161971,cg01842321
161972,cg10521023
161973,cg05269534
161974,cg25846336
161975,cg24540362
161976,cg20237264
161977,cg20025970
161978,cg18556540
161979,cg05390144
161980,cg21509889
161981,cg09978259
161982,cg13953813
161983,cg03309962
161984,cg09063683
161985,cg27017562
161986,cg09786278
161987,cg22303083
161988,cg13174898
161989,cg22939709
161990,cg21034183
161991,cg03081134
161992,cg06984255
161993,cg18145340
161994,cg17731065
161995,cg14164099
161996,cg06547766
161997,cg11270192
161998,cg25565132
161999,cg09448460
162000,cg25569203
162001,cg27310831
162002,cg22069588
162003,cg20789016
162004,cg03228386
162005,cg07230440
162006,cg02941286
162007,cg13639536
162008,cg02379437
162009,cg09419670
162010,cg17011799
162011,cg09999984
162012,cg15680902
162013,cg01869219
162014,cg11570082
162015,cg00473501
162016,cg27067282
162017,cg08021508
162018,cg15262336
162019,cg18519834
162020,cg24977055
162021,cg25911551
162022,cg17015803
162023,cg09990446
162024,cg11501374
162025,cg10195146
162026,cg11559967
162027,cg12066803
162028,cg15601497
162029,cg03892815
162030,cg11275049
162031,cg09891106
162032,cg21406100
162033,cg11224062
162034,cg19015961
162035,cg23000942
162036,cg24919972
162037,cg12219155
162038,cg12496355
162039,cg16459952
162040,cg05558330
162041,cg20611039
162042,cg08509270
162043,cg02013781
162044,cg26876637
162045,cg07328519
162046,cg14053575
162047,cg21989886
162048,cg21475003
162049,cg02400474
162050,cg09323793
162051,cg14554217
162052,cg18960803
162053,cg04016383
162054,cg05055821
162055,cg16430365
162056,cg18736186
162057,cg08188609
162058,cg22284422
162059,cg15182360
162060,cg21380740
162061,cg00369194
162062,cg01101448
162063,cg16635881
162064,cg13453082
162065,cg21919819
162066,cg24869393
162067,cg16506566
162068,cg18912006
162069,cg10885961
162070,cg20623702
162071,cg19804249
162072,cg22056044
162073,cg07936030
162074,cg08887483
162075,cg07022494
162076,cg18931760
162077,cg24934011
162078,cg06138941
162079,cg23664708
162080,cg25840576
162081,cg01809895
162082,cg09397071
162083,cg01944044
162084,cg26299194
162085,cg24998981
162086,cg08954476
162087,cg06995068
162088,cg15420395
162089,cg11774227
162090,cg05756382
162091,cg27015047
162092,cg21602363
162093,cg06230839
162094,cg15450768
162095,cg09509365
162096,cg07458624
162097,cg11622162
162098,cg00851111
162099,cg06800444
